Title;Company;Location;Date;Link
9919 - Norwegian Search Language Specialist;Qualitest;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/9919-norwegian-search-language-specialist-at-qualitest-2683792521?refId=DYpwtIG9lX66fYbQqT87VQ%3D%3D&trackingId=hOQAR8z%2F0%2BDYrJ0mx%2BaDKg%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card
9218 - English Search Language Specialist;Qualitest;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/9218-english-search-language-specialist-at-qualitest-2655734862?refId=DYpwtIG9lX66fYbQqT87VQ%3D%3D&trackingId=g4LoarAoCqYLRvQlPKPvhQ%3D%3D&position=25&pageNum=2&trk=public_jobs_jserp-result_search-card
Senior Commercial Analyst;KDR Recruitment Ltd;Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/senior-commercial-analyst-at-kdr-recruitment-ltd-2686117095?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=12BjBaFCmEFrO8VGNWvPeg%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card
Search Language Specialist | Nordic | Lisbon;Cross Border Talents;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/search-language-specialist-nordic-lisbon-at-cross-border-talents-2691233449?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=vT25xOSIr6c%2FjXq5CWeuTA%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card
Senior Machine Learning;BNP Paribas CIB;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/senior-machine-learning-at-bnp-paribas-cib-2664014576?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=WsZMs%2Fhd6w48PAMUWX3hBg%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card
Recruiter - Digital & Analytics;McKinsey & Company;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/recruiter-digital-analytics-at-mckinsey-company-2686379147?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=rqJGNCS0kMRzZi0H6y8p8w%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card
Backend Engineer;MoonPay;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/backend-engineer-at-moonpay-2688700716?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=AP2SefScAL6urfF%2FVlZNvQ%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card
Senior Data Scientist / Engineer - Stress Testing and Data Analytics;BNP Paribas CIB;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/senior-data-scientist-engineer-stress-testing-and-data-analytics-at-bnp-paribas-cib-2697114862?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=Wi2r0NCX4KiMzuIT2uWASQ%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card
Swedish Search Language Specialist | Lisbon;Cross Border Talents;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/swedish-search-language-specialist-lisbon-at-cross-border-talents-2691237137?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=6fmhDxMY5rfPR6LqMHiapQ%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card
9216 - Search Language Specialist | Linguistics;Qualitest;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/9216-search-language-specialist-linguistics-at-qualitest-2655739071?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=tJF8Fo3bfsqX11XAFNOQHQ%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card
9960 - Spanish Search Language Specialist;Qualitest;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/9960-spanish-search-language-specialist-at-qualitest-2685276832?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=8OOvpa1mjA7sX9%2BkdXo9Jw%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card
Head of C2R2 Lisbon;BNP Paribas CIB;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/head-of-c2r2-lisbon-at-bnp-paribas-cib-2688250973?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=7I1crRoN1%2FHqQzAT48lMGg%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card
Specialist or Senior IS Engineer – Patient Support Programs;Amgen;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/specialist-or-senior-is-engineer-%E2%80%93-patient-support-programs-at-amgen-2697609328?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=xyEpV6laYDuE3yBfvekogQ%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card
Danish Search Language Specialist | Lisbon;Cross Border Talents;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/danish-search-language-specialist-lisbon-at-cross-border-talents-2691235332?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=563xb1aqSqV2wpT%2FN7ZEbg%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card
Digital Marketing Assistant Trainee;BNP Paribas CIB;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/digital-marketing-assistant-trainee-at-bnp-paribas-cib-2676299991?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=lYVwQFrNwuu4P0RQa26XAQ%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card
Business Analyst - Portuguese Affiliate of the Belgian Consulting & Analytics Solutions team;IQVIA;Porto Salvo, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-portuguese-affiliate-of-the-belgian-consulting-analytics-solutions-team-at-iqvia-2631917182?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=4gISo1tE2eqgQ9OoIntgLA%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card
Asset Manager - German Speaker;Cisco;Oeiras, Lisboa, Portugal;Há 21 horas;https://pt.linkedin.com/jobs/view/asset-manager-german-speaker-at-cisco-2723099474?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=F4praFZxIm7Zw9B9kNcNPg%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card
Search Language Specialist | Tamil | Lisbon;Cross Border Talents;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/search-language-specialist-tamil-lisbon-at-cross-border-talents-2713792545?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=8GXl1H4oqiSvHlC2FXp05Q%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card
Senior Business Process Analyst;Synopsys Inc;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/senior-business-process-analyst-at-synopsys-inc-2656358260?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=4IGhKHn3v1WvsUshm5nUtg%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card
Content Marketing Executive;Portugal Homes - Harland & Poston Group;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/content-marketing-executive-at-portugal-homes-harland-poston-group-2412124129?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=%2BD1KlkKS3Phj1eWs239pTA%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card
Client Development Director (m/f/d) Tetris Corporate Occupiers;Tétris;Lisboa, Lisboa, Portugal;Há 6 horas;https://pt.linkedin.com/jobs/view/client-development-director-m-f-d-tetris-corporate-occupiers-at-t%C3%A9tris-2644217990?refId=eVT1urZbly4%2FnJMR8PT8Pg%3D%3D&trackingId=JnBD2lYEZMy%2BkjUTlY%2FQJg%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card
