Title;Company;Location;Date;Link
Business Analyst;AFFINITY Portugal;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-at-affinity-portugal-2711066410?refId=PX09yFfv2Otk9xJBGqbZ0w%3D%3D&trackingId=GACS2elLQbbNlVaE5kVRRw%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 4 horas;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-2601889134?refId=PX09yFfv2Otk9xJBGqbZ0w%3D%3D&trackingId=smfLqOnYhUWTWoQ2UeWrdw%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-2717979105?refId=PX09yFfv2Otk9xJBGqbZ0w%3D%3D&trackingId=JxZ9wmKSqed%2FBujn1xay7g%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card
Business Analyst (M/F);InnoWave;Lisboa, Lisboa, Portugal;Há 6 dias;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-innowave-2718224196?refId=PX09yFfv2Otk9xJBGqbZ0w%3D%3D&trackingId=cTuLw9QrddqDcHgKx1BTag%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card
Business Analyst (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-askblue-2722434501?refId=PX09yFfv2Otk9xJBGqbZ0w%3D%3D&trackingId=P3z8xkksUUv%2FVd2gtLCiEQ%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card
Business Analyst (m/f);Noesis;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-noesis-2713947363?refId=PX09yFfv2Otk9xJBGqbZ0w%3D%3D&trackingId=r9Ox%2FPU6Urm9MPf2mqR5JA%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card
Principal Business Analyst;PrimeIT;Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/principal-business-analyst-at-primeit-2706628568?refId=PX09yFfv2Otk9xJBGqbZ0w%3D%3D&trackingId=4%2BbA%2BpbTEy3F9FoSDX5ubw%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card
Business Analyst;Findmore;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-at-findmore-2713024242?refId=PX09yFfv2Otk9xJBGqbZ0w%3D%3D&trackingId=8Ir4X9Bb9iT88YZCfdzs%2Fw%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card
Business Analyst (12 month contract);Central de Cervejas e Bebidas;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-12-month-contract-at-central-de-cervejas-e-bebidas-2713055649?refId=PX09yFfv2Otk9xJBGqbZ0w%3D%3D&trackingId=Go7YY5irMxNkeBgexnvxJw%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-2462885724?refId=PX09yFfv2Otk9xJBGqbZ0w%3D%3D&trackingId=MsszFPIohQrcs96FB5cElw%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-2714327870?refId=PX09yFfv2Otk9xJBGqbZ0w%3D%3D&trackingId=buh1ZlQbSrEooUo5mJJrzQ%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-2647212271?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=5xxcKoM5NVyFuFAzBFSqsw%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card
Oferta: Business Analyst;WHOW;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/oferta-business-analyst-at-whow-2707534319?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=rIuvErFIf1WRE6JrTFuL2w%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-askblue-2720942790?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=SA%2B%2BUhRPbVr2Gr1mKrQm9A%3D%3D&position=3&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst (M/F);Michael Page;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-michael-page-2690831423?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=teDZcbZLD56vRxKsVN4f%2BA%3D%3D&position=4&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst - Lisboa (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/business-analyst-lisboa-m-f-at-askblue-2720948152?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=CPpwi%2FugZCqPj9tCFHQTDw%3D%3D&position=5&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst (M/F);InnoWave;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-innowave-2706919043?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=enSP13EGtj9jdqke6ygEGA%3D%3D&position=6&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-2705614873?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=3WuzQR4BLw81qMedZdaICg%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card
Financial / Business Analyst;Vodafone;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/financial-business-analyst-at-vodafone-2691164934?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=I15KaJNC2lRj%2BJNhjhp3Sw%3D%3D&position=8&pageNum=2&trk=public_jobs_jserp-result_search-card
IT Business Analyst;BNP Paribas CIB;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/it-business-analyst-at-bnp-paribas-cib-2709021135?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=kjXi7CflDQDoEsSjTOa8iw%3D%3D&position=9&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-2697000790?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=BQyW8OFLLSsVciC1jwoZ9A%3D%3D&position=10&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst (m/f);Rumos Serviços;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-rumos-servi%C3%A7os-2683884362?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=oEDDYOlXMU1kWmcJPwffEA%3D%3D&position=11&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst;Rumos Serviços;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-at-rumos-servi%C3%A7os-2684405940?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=xOXTRGEzgi9uyHj4ghSFdQ%3D%3D&position=12&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst (Seguros);everis;Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-seguros-at-everis-2631934498?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=LOXtcsd8pfDg%2BL%2FrT5Grqw%3D%3D&position=13&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst (m/f) ? Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/business-analyst-m-f-%3F-lisboa-at-ankix-2722431892?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=7IGbcbNddpQqUK75Lhp2Fw%3D%3D&position=14&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-1518264724?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=WlRxGv30vCAfi1m83uomWw%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card
IT Business Analyst - 12 months FTC;Chubb;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/it-business-analyst-12-months-ftc-at-chubb-2706637677?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=jEqk2hDjOkHrD%2FzUCpSqPw%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 1 ano;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-1684547178?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=gJ5NDqCJA6pLX4hR700F6A%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst (M/F);Askblue;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-askblue-2704569648?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=JzpqjI1UJ4B1hBUs%2BcyatA%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 12 meses;https://pt.linkedin.com/jobs/view/business-analyst-at-bold-by-devoteam-1702060880?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=FEoSYvwe%2FYxrokEbFKNQKg%3D%3D&position=19&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst;Dixtior;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/business-analyst-at-dixtior-2718450795?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=%2ByB%2BQ6sQClxx%2BzO%2BPbn0nw%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst (Dec Team);Axianspt;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/business-analyst-dec-team-at-axianspt-2700114865?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=zcdfxJ0Cy5388UN1fMl5Zw%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card
Global Electrolux Talent Program - Business Analyst;Electrolux;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/global-electrolux-talent-program-business-analyst-at-electrolux-2714130775?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=h7KOLI2CpoRmbHqxZ2BH5g%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst (Lisbon);KCS iT;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-lisbon-at-kcs-it-2716969051?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=vfsso8iCG8%2F6trpNJw8knA%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card
